                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      1.5000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                   radius                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     645                  1.8884091991809517E+004                  1.5000000000000000E+001                  1.9951301724802071E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      685                  0.0000000000000000E+000                  9.9998194396169759E-001                  9.9992792485990178E-001                  9.9999993285461730E-001                  9.9999974104162292E-001                  9.9998194396169759E-001                  9.9992792485990178E-001                  9.9999993285461730E-001                  9.9999974104162292E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9902936075364965E+000                 -7.1821127525025233E+001                 -1.9390858459103093E+001                 -3.9902936075364961E+000                  4.0374449168327144E+000                  1.2816045215916958E+004                  4.1077540309646148E+000                  1.5022460182695054E+000                  3.1786742097409185E+001                  2.6094885759297957E+000                  4.0690083018531203E+002                  6.8010592606765066E+000                 -1.1799187881821356E+000                  1.3777995113825702E+001                  6.1992500004652151E-001                  8.5000496627139077E-001                  1.2966439685593516E+000                  6.9999999999654672E-001                  2.7997020236474873E-001                  3.4416106108119851E-003                  9.3604466091399708E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999995433E+001                  4.1995530354712312E+000                 -3.9902940166237499E+000                 -1.0016262175766217E+001                 -7.1821127525025233E+001                 -2.5091962960327748E-006                                        0                                        0 
                                     650                  1.9381106570760981E+004                  1.5000000000000000E+001                  1.9986821366369345E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      685                  0.0000000000000000E+000                  9.9998470993485078E-001                  9.9993531874260255E-001                  9.9999993882300686E-001                  9.9999977280037988E-001                  9.9998470993485078E-001                  9.9993531874260255E-001                  9.9999993882300686E-001                  9.9999977280037988E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8556942017388018E+000                 -7.0712394741618212E+001                 -9.8999999999999986E+001                 -3.8556942017388018E+000                  4.0472267654127307E+000                  1.3261731149519732E+004                  4.1226002193636875E+000                  1.4901054153090099E+000                  3.0910456239177094E+001                  2.6337697818507868E+000                  4.3029845015825458E+002                  6.8164647445288331E+000                 -1.1312908461826900E+000                  1.3841868282272490E+001                  6.1992499993977235E-001                  8.5000496627095956E-001                  1.2966439685608018E+000                  6.9999999999525298E-001                  2.7997020236474868E-001                  3.4416106108119643E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999993692E+001                  4.1995530354712320E+000                 -3.8556949935845530E+000                 -9.5948383181996206E+000                 -7.0712394741618212E+001                 -2.3448452525084639E-006                                        0                                        0 
                                     655                  1.9881126721682660E+004                  1.5000000000000000E+001                  2.0007417277032173E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      686                  0.0000000000000000E+000                  9.9998667545087816E-001                  9.9994200507565589E-001                  9.9999994591046948E-001                  9.9999980013051148E-001                  9.9998667545087816E-001                  9.9994200507565589E-001                  9.9999994591046948E-001                  9.9999980013051148E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.7214382844927005E+000                 -6.9607752469126126E+001                 -1.9089828463439112E+001                 -3.7214382844927001E+000                  4.0571112472348414E+000                  1.3740592734524638E+004                  4.1380054674965265E+000                  1.4780390757312059E+000                  3.0063467871015337E+001                  2.6579024610063948E+000                  4.5488588502205977E+002                  6.8319913336128888E+000                 -1.0827072147011145E+000                  1.3905847009289381E+001                  6.1992500020611208E-001                  8.5000496627037192E-001                  1.2966439685627775E+000                  6.9999999999349027E-001                  2.7997020236474868E-001                  3.4416106108119092E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999991289E+001                  4.1995530354712320E+000                 -3.7214398130625375E+000                 -9.1749380745905729E+000                 -6.9607752469126126E+001                 -2.2123190131410587E-006                                        0                                        0 
                                     660                  2.0382618610816331E+004                  1.5000000000000000E+001                  2.0014404734713076E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      686                  0.0000000000000000E+000                  9.9998827474051022E-001                  9.9994800617922597E-001                  9.9999995486305382E-001                  9.9999982429988854E-001                  9.9998827474051022E-001                  9.9994800617922597E-001                  9.9999995486305382E-001                  9.9999982429988854E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5878862555216222E+000                 -6.8510191211396943E+001                 -9.8999999999999986E+001                 -3.5878862555216227E+000                  4.0670676540380981E+000                  1.4249210299397893E+004                  4.1537907961257723E+000                  1.4660189264393153E+000                  2.9242798144118062E+001                  2.6819427595901759E+000                  4.8077597756019651E+002                  6.8475968114284322E+000                 -1.0343012143359149E+000                  1.3969755712454436E+001                  6.1992499991568006E-001                  8.5000496626957500E-001                  1.2966439685654572E+000                  6.9999999999109963E-001                  2.7997020236474873E-001                  3.4416106108117687E-003                  9.3604466091399708E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999988024E+001                  4.1995530354712329E+000                 -3.5878891930045591E+000                 -8.7576966829974818E+000                 -6.8510191211396943E+001                 -2.1050105892531425E-006                                        0                                        0 
                                     665                  2.0883932498575639E+004                  1.5000000000000000E+001                  2.0007803108730213E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      686                  0.0000000000000000E+000                  9.9998996209020219E-001                  9.9995343214601662E-001                  9.9999996120446777E-001                  9.9999984546675658E-001                  9.9998996209020219E-001                  9.9995343214601662E-001                  9.9999996120446777E-001                  9.9999984546675658E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.4554484660236255E+000                 -6.7423108958348536E+001                 -9.8999999999999986E+001                 -3.4554484660236255E+000                  4.0770615277900530E+000                  1.4783444384118293E+004                  4.1697756318085313E+000                  1.4540235967767861E+000                  2.8446156614201577E+001                  2.7059334189152340E+000                  5.0808154331257344E+002                  6.8632325087318575E+000                 -9.8621209663164666E-001                  1.4033396234988475E+001                  6.1992500002045381E-001                  8.5000496626850064E-001                  1.2966439685690700E+000                  6.9999999998787621E-001                  2.7997020236474884E-001                  3.4416106108114074E-003                  9.3604466091399708E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999983590E+001                  4.1995530354712312E+000                 -3.4554540743451754E+000                 -8.3444026758139724E+000                 -6.7423108958348536E+001                 -2.0208618222804960E-006                                        0                                        0 
                                     670                  2.1383704542811891E+004                  1.5000000000000000E+001                  1.9990354213444765E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      686                  0.0000000000000000E+000                  9.9999106535730853E-001                  9.9995833247222521E-001                  9.9999996530773561E-001                  9.9999986432505605E-001                  9.9999106535730853E-001                  9.9995833247222521E-001                  9.9999996530773561E-001                  9.9999986432505605E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.3244735043354643E+000                 -6.6349548252404929E+001                 -9.8999999999999986E+001                 -3.3244735043354647E+000                  4.0870612187920106E+000                  1.5338888506281090E+004                  4.1857938907030690E+000                  1.4420333442201392E+000                  2.7671540935477307E+001                  2.7299139240285277E+000                  5.3692536869289165E+002                  6.8788483558960456E+000                 -9.3857283323422547E-001                  1.4096598183342355E+001                  6.1992500000610462E-001                  8.5000496626706057E-001                  1.2966439685739122E+000                  6.9999999998355655E-001                  2.7997020236474907E-001                  3.4416106108104932E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999977602E+001                  4.1995530354712329E+000                 -3.3244841236658522E+000                 -7.9361659925556793E+000                 -6.6349548252404929E+001                 -1.9554654337353877E-006                                        0                                        0 
                                     675                  2.1880933909184325E+004                  1.5000000000000000E+001                  1.9965258964408645E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      686                  0.0000000000000000E+000                  9.9999227771203625E-001                  9.9996275612749619E-001                  9.9999996941100355E-001                  9.9999988084230695E-001                  9.9999227771203625E-001                  9.9996275612749619E-001                  9.9999996941100355E-001                  9.9999988084230695E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1952404090215945E+000                 -6.5292087257658054E+001                 -1.8663859731166831E+001                 -3.1952404090215945E+000                  4.0970403790783800E+000                  1.5911117041823813E+004                  4.2017006704115465E+000                  1.4300284135016392E+000                  2.6917109020205025E+001                  2.7539237854655276E+000                  5.6744501548860819E+002                  6.8944055902526529E+000                 -8.9147727240057528E-001                  1.4159225097985662E+001                  6.1992500000835571E-001                  8.5000496626514277E-001                  1.2966439685803606E+000                  6.9999999997780338E-001                  2.7997020236474973E-001                  3.4416106108082129E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999969578E+001                  4.1995530354712329E+000                 -3.1952603204102701E+000                 -7.5339331259910258E+000                 -6.5292087257658054E+001                 -1.9059117702815469E-006                                        0                                        0 
                                     680                  2.2374999080311907E+004                  1.5000000000000000E+001                  1.9936148312767987E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      688                  0.0000000000000000E+000                  9.9999329011547400E-001                  9.9996674308466182E-001                  9.9999997388729578E-001                  9.9999989513259613E-001                  9.9999329011547400E-001                  9.9996674308466182E-001                  9.9999997388729578E-001                  9.9999989513259613E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0679388125984022E+000                 -6.4252300629390987E+001                 -1.8265919722494793E+001                 -3.0679388125984017E+000                  4.1069784697829803E+000                  1.6495812820544928E+004                  4.2173737199892916E+000                  1.4179887568813101E+000                  2.6181152289528132E+001                  2.7780030987061859E+000                  5.9979535580090180E+002                  6.9098765556064654E+000                 -8.4498781064417550E-001                  1.4221183533847435E+001                  6.1992500001117290E-001                  8.5000496626260347E-001                  1.2966439685888993E+000                  6.9999999997018614E-001                  2.7997020236475118E-001                  3.4416106108026171E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999958858E+001                  4.1995530354712338E+000                 -3.0679757445355240E+000                 -7.1383395022490852E+000                 -6.4252300629390987E+001                 -1.8681289978487283E-006                                        0                                        0 
                                     685                  2.2865348061162211E+004                  1.5000000000000000E+001                  1.9901024377801244E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      688                  0.0000000000000000E+000                  9.9999417395974499E-001                  9.9997032858618451E-001                  9.9999997761753934E-001                  9.9999990794729565E-001                  9.9999417395974499E-001                  9.9997032858618451E-001                  9.9999997761753934E-001                  9.9999990794729565E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9427438381211739E+000                 -6.3231642098284105E+001                 -1.8663859731166831E+001                 -2.9427438381211735E+000                  4.1168568035503732E+000                  1.7088640374876395E+004                  4.2327075102819922E+000                  1.4058989844928751E+000                  2.5462379369039752E+001                  2.8021826434830563E+000                  6.3413634259631681E+002                  6.9252342272755882E+000                 -7.9916511965120085E-001                  1.4282383455506762E+001                  6.1992500001873174E-001                  8.5000496625926125E-001                  1.2966439686001363E+000                  6.9999999996016227E-001                  2.7997020236475456E-001                  3.4416106107891236E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999944643E+001                  4.1995530354712338E+000                 -2.9428115392626317E+000                 -6.7499660084930051E+000                 -6.3231642098284105E+001                 -1.8383898930241173E-006                                        0                                        0 
                                     690                  2.3351531066934578E+004                  1.5000000000000000E+001                  1.9862847184206680E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      688                  0.0000000000000000E+000                  9.9999508994380770E-001                  9.9997357491151040E-001                  9.9999998022870984E-001                  9.9999991915303055E-001                  9.9999508994380770E-001                  9.9997357491151040E-001                  9.9999998022870984E-001                  9.9999991915303055E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.8198009812313440E+000                 -6.2231358795890422E+001                 -9.8999999999999986E+001                 -2.8198009812313440E+000                  4.1266568303784918E+000                  1.7685344585253126E+004                  4.2476135261251011E+000                  1.3937519387581931E+000                  2.4760074025076975E+001                  2.8264767349524198E+000                  6.7062036077377297E+002                  6.9404528356727182E+000                 -7.5406218765077559E-001                  1.4342744010965040E+001                  6.1992500002554829E-001                  8.5000496625488953E-001                  1.2966439686148323E+000                  6.9999999994705431E-001                  2.7997020236476189E-001                  3.4416106107571752E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999925910E+001                  4.1995530354712374E+000                 -2.8199235384443404E+000                 -6.3693076933395529E+000                 -6.2231358795890422E+001                 -1.8116299282028039E-006                                        0                                        0 
                                     695                  2.3833375729258692E+004                  1.5000000000000000E+001                  1.9823752478492755E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      688                  0.0000000000000000E+000                  9.9999573273964115E-001                  9.9997649490674345E-001                  9.9999998246685584E-001                  9.9999992895940981E-001                  9.9999573273964115E-001                  9.9997649490674345E-001                  9.9999998246685584E-001                  9.9999992895940981E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.6991749230583424E+000                 -6.1252147352131395E+001                 -9.8999999999999986E+001                 -2.6991749230583424E+000                  4.1363666425310948E+000                  1.8282173883464286E+004                  4.2620278352413630E+000                  1.3815394690111182E+000                  2.4073512910157540E+001                  2.8509016744465696E+000                  7.0941713564542306E+002                  6.9555140738323153E+000                 -7.0970810025854203E-001                  1.4402216773330817E+001                  6.1992500003443674E-001                  8.5000496624920518E-001                  1.2966439686339399E+000                  6.9999999993001516E-001                  2.7997020236477754E-001                  3.4416106106829286E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999901352E+001                  4.1995530354712427E+000                 -2.6993939161179252E+000                 -5.9966383750668379E+000                 -6.1252147352131395E+001                 -1.7831062713054792E-006                                        0                                        0 
                                     700                  2.4310941033750372E+004                  1.5000000000000000E+001                  1.9785207442165993E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      688                  0.0000000000000000E+000                  9.9999614839826811E-001                  9.9997910068398510E-001                  9.9999998507802623E-001                  9.9999993761201467E-001                  9.9999614839826811E-001                  9.9997910068398510E-001                  9.9999998507802623E-001                  9.9999993761201467E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.5808545676682408E+000                 -6.0294217484218180E+001                 -9.8999999999999986E+001                 -2.5808545676682413E+000                  4.1459784466895737E+000                  1.8875794343218404E+004                  4.2759052369432160E+000                  1.3692545615450871E+000                  2.3402085490728972E+001                  2.8754714893786324E+000                  7.5070876987401300E+002                  6.9704074626914849E+000                 -6.6610951609256763E-001                  1.4460780759580244E+001                  6.1992500004386752E-001                  8.5000496624185240E-001                  1.2966439686586508E+000                  6.9999999990798700E-001                  2.7997020236481068E-001                  3.4416106105135515E-003                  9.3604466091399691E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999869333E+001                  4.1995530354712534E+000                 -2.5812407421169086E+000                 -5.6320484166982334E+000                 -6.0294217484218180E+001                 -1.7480164259686800E-006                                        0                                        0 
                                     705                  2.4784424657146734E+004                  1.5000000000000000E+001                  1.9749023068794176E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      688                  0.0000000000000000E+000                  9.9999669649537637E-001                  9.9998146481517347E-001                  9.9999998694314796E-001                  9.9999994519451840E-001                  9.9999669649537637E-001                  9.9998146481517347E-001                  9.9999998694314796E-001                  9.9999994519451840E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4647647811919562E+000                 -5.9357460929720119E+001                 -9.8999999999999986E+001                 -2.4647647811919566E+000                  4.1554868068540998E+000                  1.9463283723092023E+004                  4.2892161135536400E+000                  1.3568932795212458E+000                  2.2745384329775728E+001                  2.9001940534263149E+000                  7.9468323936827301E+002                  6.9851267994039308E+000                 -6.2326324353645335E-001                  1.4518431899730341E+001                  6.1992500005771023E-001                  8.5000496623238564E-001                  1.2966439686904541E+000                  6.9999999987965322E-001                  2.7997020236487935E-001                  3.4416106101341050E-003                  9.3604466091399621E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999827832E+001                  4.1995530354712836E+000                 -2.4654367915986057E+000                 -5.2755090558458191E+000                 -5.9357460929720119E+001                 -1.7063105863789138E-006                                        0                                        0 
                                     710                  2.5254131723978124E+004                  1.5000000000000000E+001                  1.9715436785120688E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      689                  0.0000000000000000E+000                  9.9999713517200939E-001                  9.9998357026203699E-001                  9.9999998880826968E-001                  9.9999995182735968E-001                  9.9999713517200939E-001                  9.9998357026203699E-001                  9.9999998880826968E-001                  9.9999995182735968E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3507605424394811E+000                 -5.8441558856882686E+001                 -9.8999999999999986E+001                 -2.3507605424394811E+000                  4.1648894064455595E+000                  2.0042041396292218E+004                  4.3019419548195890E+000                  1.3444510009713018E+000                  2.2102988665145489E+001                  2.9250786105262030E+000                  8.4154745419829032E+002                  6.9996695301713139E+000                 -5.8116068083921735E-001                  1.4575178332489100E+001                  6.1992500007504436E-001                  8.5000496622024646E-001                  1.2966439687312132E+000                  6.9999999984337591E-001                  2.7997020236501974E-001                  3.4416106092989927E-003                  9.3604466091399500E-003                  3.4416106108120228E-003                  9.3604466091399708E-003                  1.0499999999774268E+001                  4.1995530354713333E+000                 -2.3519145640642942E+000                 -4.9269077897908851E+000                 -5.8441558856882686E+001                 -1.6563825249210345E-006                                        0                                        0 
                                     715                  2.5720532574382254E+004                  1.5000000000000000E+001                  1.9686445284828835E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      690                  0.0000000000000000E+000                  9.9999751317001506E-001                  9.9998545726643417E-001                  9.9999999030036713E-001                  9.9999995771538608E-001                  9.9999751317001506E-001                  9.9998545726643417E-001                  9.9999999030036713E-001                  9.9999995771538608E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2385942127192879E+000                 -5.7545900816267604E+001                 -9.8999999999999986E+001                 -2.2385942127192879E+000                  4.1741863927602942E+000                  2.0609958077691364E+004                  4.3140771083902836E+000                  1.3319246051271800E+000                  2.1474576364437770E+001                  2.9501314022144465E+000                  8.9152064007701620E+002                  7.0140383117297809E+000                 -5.3977981600568636E-001                  1.4631046098176357E+001                  6.1992500009714391E-001                  8.5000496620472521E-001                  1.2966439687832871E+000                  6.9999999979710326E-001                  2.7997020236530240E-001                  3.4416106074918202E-003                  9.3604466091399188E-003                  3.4416106108120233E-003                  9.3604466091399708E-003                  1.0499999999705434E+001                  4.1995530354714461E+000                 -2.2405500639661464E+000                 -4.5860202613884189E+000                 -5.7545900816267604E+001                 -1.5997840229290761E-006                                        0                                        0 
                                     720                  2.6183959297425561E+004                  1.5000000000000000E+001                  1.9659590794234776E+000                  3.4474769709615863E+001                 -9.8999999999999986E+001                                      690                  0.0000000000000000E+000                  9.9999782352627231E-001                  9.9998713931297656E-001                  9.9999999141944018E-001                  9.9999996289078863E-001                  9.9999782352627231E-001                  9.9998713931297656E-001                  9.9999999141944018E-001                  9.9999996289078863E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1279549542039842E+000                 -5.6670082581775944E+001                 -9.8999999999999986E+001                 -2.1279549542039846E+000                  4.1833764186010782E+000                  2.1165047870070826E+004                  4.3256192550771724E+000                  1.3193156267890567E+000                  2.0860063531854099E+001                  2.9753493588906927E+000                  9.4482061136556285E+002                  7.0282327326652716E+000                 -4.9910736088045882E-001                  1.4686044803280549E+001                  6.1992500012539609E-001                  8.5000496618491816E-001                  1.2966439688496538E+000                  6.9999999973828286E-001                  2.7997020236586284E-001                  3.4416106036460536E-003                  9.3604466091398424E-003                  3.4416106108120233E-003                  9.3604466091399708E-003                  1.0499999999617371E+001                  4.1995530354716655E+000                 -2.1312257866381321E+000                 -4.2527153596700478E+000                 -5.6670082581775944E+001                 -1.5388355239677961E-006                                        0                                        0 
